wall_epoch,phase,gpu,memory_used_mib,utilization_pct
1787560990.284421,canonical_warm_1,5,99387,100.0
1787560990.284421,canonical_warm_1,6,99387,100.0
1787560992.7445571,canonical_warm_1,3,99579,100.0
1787560992.7445571,canonical_warm_1,4,99387,100.0
1787560992.7445571,canonical_warm_1,5,99387,100.0
1787560992.7445571,canonical_warm_1,6,99387,100.0
1787560995.200499,canonical_warm_1,3,99579,100.0
1787560995.200499,canonical_warm_1,4,99387,100.0
1787560995.200499,canonical_warm_1,5,99387,100.0
1787560995.200499,canonical_warm_1,6,99387,100.0
1787560998.0254443,canonical_warm_1,3,99579,100.0
1787560998.0254443,canonical_warm_1,4,99387,100.0
1787560998.0254443,canonical_warm_1,5,99387,100.0
1787560998.0254443,canonical_warm_1,6,99387,100.0
1787561000.474897,canonical_warm_1,3,99579,100.0
1787561000.474897,canonical_warm_1,4,99387,100.0
1787561000.474897,canonical_warm_1,5,99387,100.0
1787561000.474897,canonical_warm_1,6,99387,100.0
1787561002.8763044,canonical_warm_1,3,99579,100.0
1787561002.8763044,canonical_warm_1,4,99387,100.0
1787561002.8763044,canonical_warm_1,5,99387,100.0
1787561002.8763044,canonical_warm_1,6,99387,100.0
1787561005.3519607,canonical_warm_1,3,99579,100.0
1787561005.3519607,canonical_warm_1,4,99387,100.0
1787561005.3519607,canonical_warm_1,5,99387,100.0
1787561005.3519607,canonical_warm_1,6,99387,100.0
1787561008.27161,canonical_warm_1,3,99579,100.0
1787561008.27161,canonical_warm_1,4,99387,100.0
1787561008.27161,canonical_warm_1,5,99387,100.0
1787561008.27161,canonical_warm_1,6,99387,100.0
1787561010.9381282,canonical_warm_1,3,99579,100.0
1787561010.9381282,canonical_warm_1,4,99387,100.0
1787561010.9381282,canonical_warm_1,5,99387,100.0
1787561010.9381282,canonical_warm_1,6,99387,100.0
1787561013.5519283,canonical_warm_1,3,99579,100.0
1787561013.5519283,canonical_warm_1,4,99387,100.0
1787561013.5519283,canonical_warm_1,5,99387,100.0
1787561013.5519283,canonical_warm_1,6,99387,100.0
1787561015.8891318,canonical_warm_1,3,99579,100.0
1787561015.8891318,canonical_warm_1,4,99387,100.0
1787561015.8891318,canonical_warm_1,5,99387,100.0
1787561015.8891318,canonical_warm_1,6,99387,100.0
1787561018.8213773,canonical_warm_1,3,99579,100.0
1787561018.8213773,canonical_warm_1,4,99387,100.0
1787561018.8213773,canonical_warm_1,5,99387,100.0
1787561018.8213773,canonical_warm_1,6,99387,100.0
1787561021.3578227,canonical_warm_1,3,99579,100.0
1787561021.3578227,canonical_warm_1,4,99387,100.0
1787561021.3578227,canonical_warm_1,5,99387,100.0
1787561021.3578227,canonical_warm_1,6,99387,96.0
1787561023.8397772,canonical_warm_1,3,99579,100.0
1787561023.8397772,canonical_warm_1,4,99387,100.0
1787561023.8397772,canonical_warm_1,5,99387,100.0
1787561023.8397772,canonical_warm_1,6,99387,100.0
1787561026.198602,canonical_warm_1,3,99579,100.0
1787561026.198602,canonical_warm_1,4,99387,100.0
1787561026.198602,canonical_warm_1,5,99387,100.0
1787561026.198602,canonical_warm_1,6,99387,100.0
1787561028.526786,canonical_warm_1,3,99579,0.0
1787561028.526786,canonical_warm_1,4,100853,0.0
1787561028.526786,canonical_warm_1,5,100853,0.0
1787561028.526786,canonical_warm_1,6,100853,0.0
1787561031.6349807,canonical_warm_1,3,99579,0.0
1787561031.6349807,canonical_warm_1,4,100853,0.0
1787561031.6349807,canonical_warm_1,5,100853,0.0
1787561031.6349807,canonical_warm_1,6,100853,0.0
1787561034.1647716,between_requests,3,99579,0.0
1787561034.1647716,between_requests,4,100853,0.0
1787561034.1647716,between_requests,5,100853,0.0
1787561034.1647716,between_requests,6,100853,0.0
1787561036.505861,canonical_warm_2,3,99579,100.0
1787561036.505861,canonical_warm_2,4,100853,100.0
1787561036.505861,canonical_warm_2,5,100853,100.0
1787561036.505861,canonical_warm_2,6,100853,100.0
1787561038.8959327,canonical_warm_2,3,99579,100.0
1787561038.8959327,canonical_warm_2,4,100853,100.0
1787561038.8959327,canonical_warm_2,5,100853,100.0
1787561038.8959327,canonical_warm_2,6,100853,100.0
1787561041.2912636,canonical_warm_2,3,99579,100.0
1787561041.2912636,canonical_warm_2,4,100853,100.0
1787561041.2912636,canonical_warm_2,5,100853,100.0
1787561041.2912636,canonical_warm_2,6,100853,100.0
1787561044.3342803,canonical_warm_2,3,99579,100.0
1787561044.3342803,canonical_warm_2,4,100853,96.0
1787561044.3342803,canonical_warm_2,5,100853,100.0
